CLIENTE;STATUSx;STATUS;IDADE;BIDADE_1;BIDADE_2;BIDADE_3;BIDADE_4;UNIFED;BSTATE_SP;BSTATE_RJ;FONE;BFONE;INSTRU;BINST_PR_SEC;BINST_SUP;CARTAO;BCARD;RESTR;BRESTR;RESID;BRESID;ATRASO;FICCAO;BFIX;NAOFICCAO;BNOFIX;AUTOAJUDA;BAUTAJ;CATEG
LDOR_0684;BOM;BOM;48;1;1;1;0;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;17;SIM;1;NAO;0;SIM;1;1
LDOR_0685;BOM;BOM;39;1;1;0;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;0;SIM;1;NAO;0;NAO;0;1
LDOR_0686;BOM;BOM;35;1;0;0;0;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;0;SIM;1;NAO;0;SIM;1;1
LDOR_0687;BOM;BOM;32;1;0;0;0;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;2;NAO;0;NAO;0;SIM;1;0
LDOR_0688;BOM;BOM;39;1;1;0;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;0;NAO;0;NAO;0;NAO;0;0
LDOR_0689;BOM;BOM;45;1;1;1;0;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;2;NAO;0;NAO;0;NAO;0;0
LDOR_0690;MAU;MAU;30;0;0;0;0;SP;1;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;33;SIM;1;NAO;0;NAO;0;0
LDOR_0691;MAU;MAU;42;1;1;0;0;SP;1;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;34;SIM;1;NAO;0;SIM;1;1
LDOR_0692;MAU;MAU;28;0;0;0;0;SP;1;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;31;SIM;1;NAO;0;SIM;1;1
LDOR_0693;BOM;BOM;65;1;1;1;1;SP;1;0;SIM;1;MV;0;0;NAO;0;SIM;1;PROP;1;2;SIM;1;NAO;0;NAO;0;0
LDOR_0694;BOM;BOM;65;1;1;1;1;SP;1;0;SIM;1;MV;0;0;NAO;0;SIM;1;PROP;1;2;SIM;1;NAO;1;NAO;0;1
LDOR_0695;BOM;BOM;35;1;0;0;0;SP;1;0;SIM;1;PRIM & SEC;1;0;NAO;0;NAO;0;PROP;1;1;SIM;1;NAO;0;NAO;0;1
LDOR_0696;BOM;BOM;45;1;1;1;0;RJ;0;1;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;5;SIM;1;NAO;0;NAO;0;1
LDOR_0697;BOM;BOM;42;1;1;0;0;OUTROS;0;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;0;SIM;1;NAO;1;NAO;0;0
LDOR_0698;BOM;BOM;38;1;0;0;0;OUTROS;0;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;0;SIM;1;NAO;0;SIM;1;1
LDOR_0699;MAU;MAU;29;0;0;0;0;OUTROS;0;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;35;SIM;1;NAO;0;NAO;0;0
LDOR_0700;BOM;BOM;62;1;1;1;1;OUTROS;0;0;SIM;1;SUP;0;1;NAO;0;NAO;0;PROP;1;0;SIM;1;NAO;0;SIM;1;1
LDOR_0701;BOM;BOM;54;1;1;1;1;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;0;SIM;1;NAO;0;NAO;0;0
LDOR_0702;BOM;BOM;39;1;1;0;0;RJ;0;1;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;0;SIM;1;NAO;1;NAO;0;1
LDOR_0703;BOM;BOM;19;0;0;0;0;SP;1;0;NÃO;0;MV;0;0;SIM;1;NAO;0;PROP;1;12;SIM;1;NAO;0;NAO;0;0
LDOR_0704;BOM;BOM;53;1;1;1;1;OUTROS;0;0;SIM;1;SUP;0;1;NAO;0;NAO;0;PROP;1;2;SIM;1;NAO;0;NAO;0;1
LDOR_0705;BOM;BOM;30;0;0;0;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;2;SIM;1;NAO;0;NAO;0;1
LDOR_0706;BOM;BOM;47;1;1;1;0;RJ;0;1;SIM;1;MV;0;0;NAO;0;SIM;1;ALUG;0;1;SIM;1;NAO;0;NAO;0;0
LDOR_0707;BOM;BOM;28;0;0;0;0;SP;1;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;1;SIM;1;NAO;0;SIM;1;1
LDOR_0708;BOM;BOM;46;1;1;1;0;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;0;NAO;0;NAO;0;NAO;0;0
LDOR_0709;MAU;MAU;33;1;0;0;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;SIM;1;ALUG;0;43;NAO;0;NAO;0;SIM;1;0
LDOR_0710;BOM;BOM;49;1;1;1;0;OUTROS;0;0;NÃO;0;PRIM & SEC;1;0;NAO;0;NAO;0;PROP;1;3;SIM;1;NAO;0;SIM;1;1
LDOR_0711;BOM;BOM;26;0;0;0;0;RJ;0;1;SIM;1;PRIM & SEC;1;0;NAO;0;NAO;0;PROP;1;0;NAO;0;NAO;0;NAO;0;0
LDOR_0712;BOM;BOM;80;1;1;1;1;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;12;SIM;1;NAO;0;SIM;1;1
LDOR_0713;BOM;BOM;81;1;1;1;1;SP;1;0;NÃO;0;SUP;0;1;SIM;1;NAO;0;PROP;1;5;NAO;0;NAO;0;SIM;1;1
LDOR_0714;BOM;BOM;37;1;0;0;0;RJ;0;1;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;0;SIM;1;NAO;0;SIM;1;1
LDOR_0715;BOM;BOM;28;0;0;0;0;SP;1;0;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;1;SIM;1;NAO;0;NAO;0;1
LDOR_0716;BOM;BOM;22;0;0;0;0;OUTROS;0;0;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;0;SIM;1;NAO;0;NAO;0;0
LDOR_0717;BOM;BOM;51;1;1;1;0;OUTROS;0;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;ALUG;0;2;SIM;1;NAO;0;NAO;0;1
LDOR_0718;BOM;BOM;71;1;1;1;1;RJ;0;1;SIM;1;PRIM & SEC;1;0;MV;0;NAO;0;PROP;1;1;SIM;1;NAO;0;NAO;0;0
LDOR_0719;BOM;BOM;52;1;1;1;1;OUTROS;0;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;5;NAO;0;NAO;0;NAO;0;0
LDOR_0720;BOM;BOM;19;0;0;0;0;RJ;0;1;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;1;SIM;1;NAO;0;NAO;0;0
LDOR_0721;BOM;BOM;40;1;1;0;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;ALUG;0;1;NAO;0;NAO;0;SIM;1;0
LDOR_0722;BOM;BOM;71;1;1;1;1;RJ;0;1;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;1;SIM;1;NAO;0;NAO;0;0
LDOR_0723;MAU;MAU;24;0;0;0;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;SIM;1;PROP;1;32;SIM;1;NAO;0;SIM;1;1
LDOR_0724;MAU;MAU;46;1;1;1;0;OUTROS;0;0;SIM;1;SUP;0;1;SIM;1;SIM;1;ALUG;0;34;NAO;0;NAO;0;SIM;1;0
LDOR_0725;BOM;BOM;45;1;1;1;0;RJ;0;1;SIM;1;PRIM & SEC;1;0;NAO;0;NAO;0;ALUG;0;2;SIM;1;NAO;0;NAO;0;1
LDOR_0726;BOM;BOM;63;1;1;1;1;OUTROS;0;0;NÃO;0;MV;0;0;SIM;1;NAO;0;PROP;1;5;SIM;1;NAO;0;NAO;0;0
LDOR_0727;MAU;MAU;40;1;1;0;0;SP;1;0;SIM;1;MV;0;0;MV;0;NAO;0;ALUG;0;41;SIM;1;NAO;0;NAO;0;0
LDOR_0728;BOM;BOM;25;0;0;0;0;SP;1;0;SIM;1;SUP;0;1;NAO;0;NAO;0;PROP;1;16;NAO;0;NAO;0;NAO;0;0
LDOR_0729;BOM;BOM;52;1;1;1;1;SP;1;0;SIM;1;SUP;0;1;NAO;0;NAO;0;PROP;1;0;NAO;0;NAO;0;SIM;1;0
LDOR_0730;MAU;MAU;43;1;1;0;0;OUTROS;0;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;42;SIM;1;NAO;0;NAO;0;0
LDOR_0731;BOM;BOM;23;0;0;0;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;0;NAO;0;NAO;0;SIM;1;0
LDOR_0732;BOM;BOM;35;1;0;0;0;SP;1;0;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;0;NAO;0;NAO;0;NAO;0;0
LDOR_0733;BOM;BOM;37;1;0;0;0;OUTROS;0;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;0;SIM;1;NAO;0;NAO;0;0
LDOR_0734;BOM;BOM;48;1;1;1;0;RJ;0;1;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;1;SIM;1;NAO;0;SIM;1;1
LDOR_0735;BOM;BOM;34;1;0;0;0;SP;1;0;SIM;1;MV;0;0;SIM;1;SIM;1;PROP;1;1;NAO;0;NAO;0;NAO;0;0
LDOR_0736;BOM;BOM;43;1;1;0;0;SP;1;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;1;SIM;1;NAO;0;NAO;0;0
LDOR_0737;BOM;BOM;48;1;1;1;0;RJ;0;1;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;0;SIM;1;NAO;0;NAO;0;0
LDOR_0738;BOM;BOM;28;0;0;0;0;OUTROS;0;0;SIM;1;PRIM & SEC;1;0;NAO;0;NAO;0;ALUG;0;0;SIM;1;NAO;0;NAO;0;1
LDOR_0739;MAU;MAU;48;1;1;1;0;RJ;0;1;SIM;1;PRIM & SEC;1;0;SIM;1;SIM;1;PROP;1;33;NAO;0;NAO;0;SIM;1;0
LDOR_0740;BOM;BOM;46;1;1;1;0;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;5;NAO;0;NAO;0;SIM;1;0
LDOR_0741;BOM;BOM;41;1;1;0;0;SP;1;0;NÃO;0;MV;0;0;SIM;1;NAO;0;PROP;1;3;SIM;1;NAO;0;NAO;0;1
LDOR_0742;BOM;BOM;74;1;1;1;1;RJ;0;1;SIM;1;SUP;0;1;MV;0;SIM;1;PROP;1;1;NAO;0;NAO;0;SIM;1;0
LDOR_0743;BOM;BOM;42;1;1;0;0;OUTROS;0;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;2;SIM;1;NAO;0;NAO;0;0
LDOR_0744;BOM;BOM;30;0;0;0;0;SP;1;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;0;SIM;1;NAO;0;SIM;1;1
LDOR_0745;MAU;MAU;50;1;1;1;0;OUTROS;0;0;SIM;1;PRIM & SEC;1;0;NAO;0;NAO;0;PROP;1;42;NAO;0;NAO;0;SIM;1;0
LDOR_0746;BOM;BOM;45;1;1;1;0;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;17;SIM;1;NAO;0;NAO;0;1
LDOR_0747;BOM;BOM;28;0;0;0;0;OUTROS;0;0;SIM;1;PRIM & SEC;1;0;NAO;0;NAO;0;ALUG;0;0;SIM;1;NAO;0;SIM;1;1
LDOR_0748;BOM;BOM;50;1;1;1;0;SP;1;0;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;18;SIM;1;NAO;0;NAO;0;1
LDOR_0749;BOM;BOM;53;1;1;1;1;SP;1;0;SIM;1;MV;0;0;SIM;1;SIM;1;ALUG;0;1;SIM;1;SIM;0;NAO;0;0
LDOR_0750;BOM;BOM;47;1;1;1;0;RJ;0;1;SIM;1;MV;0;0;NAO;0;SIM;1;ALUG;0;4;SIM;1;NAO;0;NAO;0;1
LDOR_0751;MAU;MAU;32;1;0;0;0;OUTROS;0;0;SIM;1;PRIM & SEC;1;0;SIM;1;SIM;1;PROP;1;42;NAO;0;NAO;0;SIM;1;0
LDOR_0752;BOM;BOM;36;1;0;0;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;0;SIM;1;NAO;0;NAO;0;1
LDOR_0753;BOM;BOM;53;1;1;1;1;OUTROS;0;0;SIM;1;SUP;0;1;NAO;0;NAO;0;PROP;1;2;NAO;0;NAO;0;SIM;1;1
LDOR_0754;BOM;BOM;40;1;1;0;0;OUTROS;0;0;SIM;1;SUP;0;1;SIM;1;SIM;1;ALUG;0;2;SIM;1;NAO;0;SIM;1;1
LDOR_0755;MAU;MAU;18;0;0;0;0;OUTROS;0;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;43;SIM;1;NAO;0;SIM;1;1
LDOR_0756;BOM;BOM;50;1;1;1;0;OUTROS;0;0;SIM;1;SUP;0;1;NAO;0;NAO;0;PROP;1;0;SIM;1;NAO;0;SIM;1;1
LDOR_0757;BOM;BOM;31;0;0;0;0;RJ;0;1;SIM;1;SUP;0;1;NAO;0;NAO;0;PROP;1;5;NAO;0;NAO;0;NAO;0;0
LDOR_0758;BOM;BOM;51;1;1;1;0;OUTROS;0;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;ALUG;0;0;SIM;1;NAO;0;NAO;0;1
LDOR_0759;MAU;MAU;27;0;0;0;0;RJ;0;1;SIM;1;PRIM & SEC;1;0;NAO;0;NAO;0;PROP;1;40;SIM;1;SIM;0;NAO;0;0
LDOR_0760;BOM;BOM;79;1;1;1;1;SP;1;0;SIM;1;PRIM & SEC;1;0;SIM;1;SIM;1;PROP;1;3;NAO;0;NAO;0;NAO;0;0
LDOR_0761;MAU;MAU;26;0;0;0;0;SP;1;0;SIM;1;PRIM & SEC;1;0;NAO;0;NAO;0;PROP;1;39;SIM;1;NAO;0;SIM;1;1
LDOR_0762;BOM;BOM;53;1;1;1;1;OUTROS;0;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;2;SIM;1;NAO;0;SIM;1;1
LDOR_0763;BOM;BOM;41;1;1;0;0;OUTROS;0;0;SIM;1;PRIM & SEC;1;0;MV;0;NAO;0;PROP;1;1;SIM;1;NAO;0;NAO;0;0
LDOR_0764;MAU;MAU;27;0;0;0;0;OUTROS;0;0;SIM;1;PRIM & SEC;1;0;SIM;1;SIM;1;ALUG;0;44;SIM;1;NAO;0;NAO;0;0
LDOR_0765;BOM;BOM;45;1;1;1;0;RJ;0;1;SIM;1;MV;0;0;NAO;0;NAO;0;PROP;1;5;NAO;0;NAO;0;NAO;0;0
LDOR_0766;MAU;MAU;40;1;1;0;0;SP;1;0;SIM;1;MV;0;0;MV;0;NAO;0;ALUG;0;35;NAO;0;NAO;0;SIM;1;0
LDOR_0767;BOM;BOM;43;1;1;0;0;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;2;SIM;1;NAO;0;NAO;0;1
LDOR_0768;BOM;BOM;37;1;0;0;0;RJ;0;1;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;ALUG;0;1;SIM;1;NAO;0;NAO;0;0
LDOR_0769;BOM;BOM;35;1;0;0;0;RJ;0;1;SIM;1;SUP;0;1;NAO;0;NAO;0;PROP;1;0;NAO;0;SIM;0;SIM;1;1
LDOR_0770;MAU;MAU;23;0;0;0;0;OUTROS;0;0;NÃO;0;PRIM & SEC;1;0;MV;0;SIM;1;PROP;1;36;NAO;0;NAO;0;SIM;1;0
LDOR_0771;BOM;BOM;40;1;1;0;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;ALUG;0;12;SIM;1;NAO;0;NAO;0;1
LDOR_0772;BOM;BOM;37;1;0;0;0;OUTROS;0;0;SIM;1;MV;0;0;NAO;0;SIM;1;PROP;1;2;NAO;0;SIM;0;NAO;0;0
LDOR_0773;BOM;BOM;25;0;0;0;0;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;1;NAO;0;NAO;1;SIM;1;1
LDOR_0774;BOM;BOM;70;1;1;1;1;RJ;0;1;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;3;SIM;1;NAO;0;NAO;0;1
LDOR_0775;BOM;BOM;19;0;0;0;0;RJ;0;1;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;1;NAO;0;NAO;0;SIM;1;1
LDOR_0776;BOM;BOM;88;1;1;1;1;RJ;0;1;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;4;NAO;0;NAO;0;NAO;0;0
LDOR_0777;BOM;BOM;48;1;1;1;0;RJ;0;1;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;0;SIM;1;NAO;0;NAO;0;1
LDOR_0778;BOM;BOM;57;1;1;1;1;OUTROS;0;0;SIM;1;PRIM & SEC;1;0;NAO;0;NAO;0;PROP;1;2;SIM;1;NAO;0;SIM;1;1
LDOR_0779;MAU;MAU;35;1;0;0;0;OUTROS;0;0;SIM;1;SUP;0;1;NAO;0;NAO;0;PROP;1;42;SIM;1;NAO;0;NAO;0;0
LDOR_0780;BOM;BOM;36;1;0;0;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;2;SIM;1;NAO;0;NAO;0;1
LDOR_0781;BOM;BOM;47;1;1;1;0;RJ;0;1;NÃO;0;MV;0;0;SIM;1;NAO;0;PROP;1;1;SIM;1;NAO;0;NAO;0;1
LDOR_0782;MAU;MAU;23;0;0;0;0;OUTROS;0;0;NÃO;0;MV;0;0;SIM;1;NAO;0;ALUG;0;41;SIM;1;NAO;0;SIM;1;1
LDOR_0783;BOM;BOM;40;1;1;0;0;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;1;NAO;0;NAO;0;SIM;1;0
LDOR_0784;MAU;MAU;24;0;0;0;0;SP;1;0;SIM;1;PRIM & SEC;1;0;SIM;1;SIM;1;PROP;1;31;NAO;0;NAO;0;SIM;1;0
LDOR_0785;BOM;BOM;33;1;0;0;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;SIM;1;PROP;1;4;SIM;1;NAO;0;SIM;1;1
LDOR_0786;BOM;BOM;45;1;1;1;0;SP;1;0;SIM;1;SUP;0;1;NAO;0;NAO;0;PROP;1;11;NAO;0;NAO;0;SIM;1;1
LDOR_0787;BOM;BOM;47;1;1;1;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;SIM;1;PROP;1;2;SIM;1;NAO;0;NAO;0;1
LDOR_0788;BOM;BOM;41;1;1;0;0;OUTROS;0;0;SIM;1;SUP;0;1;SIM;1;NAO;0;ALUG;0;8;SIM;1;NAO;0;NAO;0;1
LDOR_0789;BOM;BOM;28;0;0;0;0;RJ;0;1;SIM;1;SUP;0;1;NAO;0;SIM;1;PROP;1;4;SIM;1;NAO;0;SIM;1;1
LDOR_0790;BOM;BOM;25;0;0;0;0;SP;1;0;SIM;1;SUP;0;1;NAO;0;NAO;0;PROP;1;2;SIM;1;NAO;0;NAO;0;1
LDOR_0791;MAU;MAU;39;1;1;0;0;SP;1;0;SIM;1;SUP;0;1;SIM;1;SIM;1;PROP;1;31;SIM;1;NAO;0;SIM;1;1
LDOR_0792;BOM;BOM;54;1;1;1;1;RJ;0;1;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;2;SIM;1;NAO;0;NAO;0;1
LDOR_0793;MAU;MAU;44;1;1;1;0;OUTROS;0;0;NÃO;0;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;39;NAO;0;NAO;0;SIM;1;1
LDOR_0794;BOM;BOM;39;1;1;0;0;RJ;0;1;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;13;SIM;1;NAO;0;NAO;0;1
LDOR_0795;BOM;BOM;44;1;1;1;0;RJ;0;1;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;2;SIM;1;NAO;0;SIM;1;1
LDOR_0796;BOM;BOM;47;1;1;1;0;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;5;SIM;1;NAO;0;NAO;0;1
LDOR_0797;BOM;BOM;44;1;1;1;0;SP;1;0;SIM;1;SUP;0;1;NAO;0;NAO;0;PROP;1;5;NAO;0;NAO;0;NAO;0;0
LDOR_0798;BOM;BOM;27;0;0;0;0;OUTROS;0;0;SIM;1;PRIM & SEC;1;0;NAO;0;NAO;0;PROP;1;0;SIM;1;NAO;0;SIM;1;1
LDOR_0799;BOM;BOM;41;1;1;0;0;RJ;0;1;SIM;1;SUP;0;1;NAO;0;SIM;1;PROP;1;1;SIM;1;NAO;0;NAO;0;0
LDOR_0800;BOM;BOM;36;1;0;0;0;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;1;SIM;1;NAO;0;NAO;0;0
LDOR_0801;BOM;BOM;64;1;1;1;1;SP;1;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;13;SIM;1;NAO;0;NAO;0;0
LDOR_0802;BOM;BOM;46;1;1;1;0;OUTROS;0;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;2;NAO;0;NAO;0;SIM;1;1
LDOR_0803;BOM;BOM;39;1;1;0;0;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;3;SIM;1;NAO;0;NAO;0;0
LDOR_0804;BOM;BOM;38;1;0;0;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;0;SIM;1;NAO;0;NAO;0;1
LDOR_0805;BOM;BOM;37;1;0;0;0;OUTROS;0;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;0;SIM;1;NAO;0;NAO;0;0
LDOR_0806;BOM;BOM;28;0;0;0;0;SP;1;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;0;SIM;1;NAO;0;NAO;0;1
LDOR_0807;BOM;BOM;50;1;1;1;0;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;0;SIM;1;NAO;1;NAO;0;1
LDOR_0808;BOM;BOM;43;1;1;0;0;SP;1;0;SIM;1;SUP;0;1;NAO;0;NAO;0;PROP;1;5;NAO;0;NAO;0;SIM;1;1
LDOR_0809;MAU;MAU;45;1;1;1;0;SP;1;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;42;SIM;1;NAO;0;NAO;0;1
LDOR_0810;MAU;MAU;21;0;0;0;0;OUTROS;0;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;38;NAO;0;NAO;0;SIM;1;0
LDOR_0811;BOM;BOM;39;1;1;0;0;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;0;NAO;0;NAO;0;NAO;0;0
LDOR_0812;MAU;MAU;37;1;0;0;0;RJ;0;1;NÃO;0;MV;0;0;NAO;0;NAO;0;PROP;1;35;NAO;0;NAO;0;SIM;1;0
LDOR_0813;BOM;BOM;77;1;1;1;1;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;1;SIM;1;NAO;1;NAO;0;1
LDOR_0814;BOM;BOM;49;1;1;1;0;RJ;0;1;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;3;SIM;1;NAO;0;NAO;0;1
LDOR_0815;BOM;BOM;43;1;1;0;0;OUTROS;0;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;21;NAO;0;NAO;0;NAO;0;0
LDOR_0816;MAU;MAU;25;0;0;0;0;RJ;0;1;SIM;1;MV;0;0;SIM;1;NAO;0;ALUG;0;32;SIM;1;NAO;0;SIM;1;1
LDOR_0817;MAU;MAU;28;0;0;0;0;SP;1;0;NÃO;0;MV;0;0;SIM;1;NAO;0;PROP;1;41;NAO;0;NAO;0;SIM;1;0
LDOR_0818;BOM;BOM;22;0;0;0;0;OUTROS;0;0;SIM;1;MV;0;0;SIM;1;NAO;0;PROP;1;1;SIM;1;NAO;0;NAO;0;1
LDOR_0819;BOM;BOM;25;0;0;0;0;SP;1;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;8;SIM;1;NAO;0;NAO;0;1
LDOR_0820;MAU;MAU;32;1;0;0;0;RJ;0;1;SIM;1;SUP;0;1;SIM;1;SIM;1;ALUG;0;37;SIM;1;NAO;0;NAO;0;0
LDOR_0821;BOM;BOM;37;1;0;0;0;RJ;0;1;NÃO;0;SUP;0;1;SIM;1;NAO;0;ALUG;0;2;SIM;1;NAO;0;SIM;1;1
LDOR_0822;BOM;BOM;26;0;0;0;0;SP;1;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;0;NAO;0;NAO;0;SIM;1;1
LDOR_0823;MAU;MAU;36;1;0;0;0;OUTROS;0;0;SIM;1;SUP;0;1;NAO;0;NAO;0;PROP;1;40;NAO;0;NAO;0;SIM;1;0
LDOR_0824;BOM;BOM;43;1;1;0;0;SP;1;0;SIM;1;SUP;0;1;SIM;1;NAO;0;PROP;1;1;SIM;1;NAO;0;SIM;1;1
LDOR_0825;MAU;MAU;30;0;0;0;0;SP;1;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;44;SIM;1;NAO;0;SIM;1;1
LDOR_0826;BOM;BOM;61;1;1;1;1;SP;1;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;2;NAO;0;NAO;0;SIM;1;1
LDOR_0827;BOM;BOM;37;1;0;0;0;OUTROS;0;0;SIM;1;MV;0;0;NAO;0;SIM;1;PROP;1;1;SIM;1;NAO;0;NAO;0;0
LDOR_0828;BOM;BOM;40;1;1;0;0;OUTROS;0;0;SIM;1;SUP;0;1;SIM;1;SIM;1;ALUG;0;0;SIM;1;NAO;0;NAO;0;0
LDOR_0829;BOM;BOM;48;1;1;1;0;RJ;0;1;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;2;SIM;1;NAO;0;NAO;0;1
LDOR_0830;BOM;BOM;37;1;0;0;0;OUTROS;0;0;SIM;1;MV;0;0;NAO;0;SIM;1;PROP;1;2;NAO;0;NAO;0;NAO;0;0
LDOR_0831;MAU;MAU;52;1;1;1;1;OUTROS;0;0;SIM;1;PRIM & SEC;1;0;MV;0;NAO;0;PROP;1;32;SIM;1;NAO;0;SIM;1;1
LDOR_0832;MAU;MAU;57;1;1;1;1;OUTROS;0;0;SIM;1;SUP;0;1;SIM;1;SIM;1;PROP;1;33;SIM;1;NAO;0;NAO;0;0
LDOR_0833;MAU;MAU;36;1;0;0;0;SP;1;0;SIM;1;PRIM & SEC;1;0;SIM;1;NAO;0;PROP;1;35;SIM;1;NAO;0;SIM;1;1
LDOR_0834;BOM;BOM;64;1;1;1;1;SP;1;0;SIM;1;SUP;0;1;NAO;0;NAO;0;PROP;1;2;SIM;1;NAO;0;NAO;0;1
LDOR_0835;BOM;BOM;60;1;1;1;1;SP;1;0;SIM;1;SUP;0;1;SIM;1;SIM;1;PROP;1;2;NAO;0;NAO;0;NAO;0;0
LDOR_0836;MAU;MAU;38;1;0;0;0;SP;1;0;SIM;1;PRIM & SEC;1;0;NAO;0;NAO;0;PROP;1;39;NAO;0;NAO;0;SIM;1;0
